Customer_ID,Age,Gender,Location,Income Level,Number of Active Policies,Total Premium Paid,Claim Frequency,Policy Upgrades,Occupation,Coverage Amount,Policy Type
CUST10322,36,Female,Urban,Medium,1,30307.11,1,2,Salaried,700000.0,Life
CUST10323,44,Female,Urban,Medium,2,54938.82,0,0,Salaried,267000.0,Life
CUST10324,65,Male,Urban,Low,5,38519.1,0,1,Salaried,222000.0,Health
CUST10325,69,Female,Urban,Medium,2,21734.82,1,0,Self-Employed,200000.0,Auto
CUST10326,74,Male,Urban,Medium,3,26568.23,1,1,Self-Employed,321000.0,Health
CUST10327,36,Male,Rural,Medium,3,26637.86,1,0,Self-Employed,347000.0,Life
CUST10328,50,Female,Rural,Medium,3,38186.9,1,1,Retired,506000.0,Health
CUST10329,68,Male,Suburban,High,2,24086.11,1,0,Business Owner,497000.0,Life
CUST10330,24,Female,Rural,Medium,1,29073.0,2,2,Self-Employed,527000.0,Health
CUST10331,46,Male,Suburban,High,3,38556.2,1,1,Retired,321000.0,Life
CUST10332,72,Female,Urban,Medium,1,39764.7,0,1,Student,438000.0,Auto
CUST10333,60,Male,Urban,High,2,44735.39,1,1,Salaried,418000.0,Health
CUST10334,22,Female,Urban,High,0,36507.99,0,2,Salaried,147000.0,Property
CUST10335,47,Male,Urban,Medium,1,17583.59,2,1,Salaried,857000.0,Auto
CUST10336,66,Male,Urban,Low,4,27847.58,1,0,Self-Employed,752000.0,Property
CUST10337,60,Male,Urban,Medium,3,33646.71,0,1,Salaried,502000.0,Property
CUST10338,73,Male,Urban,Medium,2,17060.67,0,1,Salaried,632000.0,Life
CUST10339,25,Male,Suburban,Medium,1,35803.73,0,0,Retired,427000.0,Health
CUST10340,59,Male,Suburban,Medium,3,17372.38,1,3,Self-Employed,554000.0,Property
CUST10341,29,Female,Urban,Medium,3,15557.33,0,2,Student,619000.0,Life
CUST10342,59,Female,Suburban,Medium,5,6705.4,0,0,Retired,658000.0,Health
CUST10343,30,Male,Urban,Medium,3,30082.99,3,1,Business Owner,670000.0,Auto
CUST10344,43,Male,Urban,High,0,24459.44,1,2,Salaried,269000.0,Life
CUST10345,35,Male,Suburban,Medium,0,25707.11,0,0,Salaried,162000.0,Health
CUST10346,59,Female,Rural,Medium,2,41599.04,1,0,Self-Employed,427000.0,Health
CUST10347,68,Male,Rural,Medium,0,25136.28,1,2,Self-Employed,313000.0,Health
CUST10348,69,Male,Urban,Low,1,38482.24,0,1,Salaried,405000.0,Auto
CUST10349,66,Male,Urban,Low,0,27557.64,1,1,Salaried,427000.0,Health
CUST10350,37,Female,Urban,Low,1,5036.0,2,0,Salaried,227000.0,Auto
CUST10351,33,Male,Suburban,Low,3,29468.13,0,2,Self-Employed,396000.0,Health
CUST10352,54,Female,Urban,Low,1,12642.78,1,1,Salaried,464000.0,Auto
CUST10353,20,Male,Suburban,Medium,2,31491.27,2,1,Retired,641000.0,Auto
CUST10354,44,Male,Suburban,Low,2,19977.64,2,0,Salaried,370000.0,Health
CUST10355,32,Female,Rural,Low,1,7763.36,0,1,Salaried,397000.0,Health
CUST10356,51,Male,Suburban,Medium,3,21396.4,0,2,Salaried,704000.0,Auto
CUST10357,62,Male,Rural,Low,2,11952.52,1,1,Salaried,847000.0,Health
CUST10358,39,Male,Suburban,Low,4,12833.05,2,0,Salaried,255000.0,Health
CUST10359,57,Female,Urban,High,2,31206.43,0,0,Self-Employed,221000.0,Property
CUST10360,40,Female,Urban,Medium,2,29945.38,3,0,Self-Employed,587000.0,Auto
CUST10361,66,Male,Urban,Medium,3,30269.59,0,1,Salaried,386000.0,Auto
CUST10362,21,Male,Rural,Medium,1,25929.01,2,2,Student,734000.0,Auto
CUST10363,68,Female,Suburban,Medium,0,30504.46,2,0,Self-Employed,199000.0,Health
CUST10364,71,Female,Suburban,High,2,40293.22,0,2,Student,509000.0,Health
CUST10365,74,Male,Rural,Low,3,18878.31,0,1,Self-Employed,272000.0,Health
CUST10366,58,Male,Suburban,Medium,5,32588.08,3,0,Salaried,944000.0,Life
CUST10367,40,Male,Rural,High,3,17851.09,0,1,Retired,496000.0,Property
CUST10368,64,Female,Urban,Medium,2,33451.15,1,3,Salaried,391000.0,Auto
CUST10369,26,Female,Rural,Medium,0,3880.19,1,1,Retired,437000.0,Health
CUST10370,41,Female,Rural,Medium,3,22978.96,2,0,Salaried,384000.0,Health
CUST10371,38,Female,Rural,Low,1,17568.92,0,0,Salaried,510000.0,Health
CUST10372,58,Male,Suburban,Medium,5,17344.08,3,0,Retired,425000.0,Health
CUST10373,63,Female,Urban,Medium,0,34594.83,0,1,Retired,489000.0,Health
CUST10374,72,Female,Urban,Medium,4,28203.49,0,0,Retired,420000.0,Life
CUST10375,70,Female,Urban,Medium,2,47339.24,2,1,Salaried,606000.0,Life
CUST10376,33,Male,Urban,Medium,3,34259.4,1,1,Salaried,595000.0,Auto
CUST10377,73,Male,Urban,Medium,3,46654.23,0,1,Retired,701000.0,Life
CUST10378,72,Male,Suburban,Low,5,26835.73,0,0,Self-Employed,379000.0,Property
CUST10379,42,Male,Suburban,Medium,0,3906.94,1,1,Business Owner,565000.0,Health
CUST10380,43,Female,Urban,Medium,4,43374.94,0,0,Salaried,782000.0,Auto
CUST10381,66,Female,Urban,Low,2,17668.91,1,2,Student,50000.0,Health
CUST10382,62,Male,Urban,Low,1,6753.43,0,1,Salaried,312000.0,Auto
CUST10383,26,Male,Urban,High,1,40866.7,1,2,Student,346000.0,Health
CUST10384,32,Male,Suburban,Medium,1,20838.43,1,0,Salaried,457000.0,Auto
CUST10385,56,Female,Urban,High,1,20236.79,1,1,Salaried,80000.0,Auto
CUST10386,50,Female,Urban,Medium,1,19945.49,1,1,Student,574000.0,Health
CUST10387,18,Female,Suburban,Medium,4,26185.43,1,1,Student,255000.0,Auto
CUST10388,22,Female,Rural,Low,3,13000.58,0,2,Business Owner,890000.0,Auto
CUST10389,73,Male,Urban,Medium,2,18853.72,0,1,Business Owner,420000.0,Health
CUST10390,26,Male,Rural,Medium,2,44286.63,0,0,Retired,757000.0,Auto
CUST10391,61,Female,Rural,Low,2,24108.02,1,1,Retired,853000.0,Property
CUST10392,23,Female,Suburban,Low,2,32670.93,2,1,Self-Employed,340000.0,Health
CUST10393,45,Male,Urban,Low,0,16128.56,0,2,Salaried,597000.0,Life
CUST10394,62,Male,Urban,Medium,1,33311.27,1,1,Self-Employed,258000.0,Health
CUST10395,43,Male,Rural,High,1,29258.62,0,0,Self-Employed,296000.0,Auto
CUST10396,45,Female,Suburban,Medium,5,26173.33,0,1,Self-Employed,642000.0,Property
CUST10397,57,Male,Suburban,Medium,2,5569.96,0,1,Salaried,652000.0,Life
CUST10398,32,Female,Rural,Medium,2,37942.84,0,0,Self-Employed,257000.0,Auto
CUST10399,23,Male,Urban,Medium,6,33728.67,0,2,Retired,543000.0,Life
CUST10400,44,Female,Urban,High,2,21887.13,0,0,Retired,908000.0,Auto
CUST10401,55,Male,Suburban,High,2,34279.7,1,1,Salaried,729000.0,Auto
CUST10402,21,Male,Urban,Medium,0,23668.89,1,0,Self-Employed,405000.0,Auto
CUST10403,28,Male,Urban,Medium,0,36021.57,1,1,Salaried,298000.0,Health
CUST10404,38,Male,Urban,Medium,1,18341.68,0,1,Business Owner,578000.0,Health
CUST10405,47,Male,Rural,Medium,3,40349.4,0,1,Retired,677000.0,Auto
CUST10406,35,Male,Suburban,Low,0,33503.79,1,1,Salaried,542000.0,Auto
CUST10407,52,Female,Urban,Medium,1,18903.89,0,1,Student,518000.0,Health
CUST10408,20,Male,Urban,Low,3,34012.59,2,1,Salaried,448000.0,Property
CUST10409,29,Female,Urban,High,3,17820.24,2,1,Salaried,734000.0,Property
CUST10410,44,Male,Suburban,Low,5,27737.95,0,0,Salaried,746000.0,Health
CUST10411,70,Male,Suburban,Medium,5,37223.36,1,1,Self-Employed,383000.0,Life
CUST10412,47,Male,Urban,Low,2,26132.98,0,0,Salaried,511000.0,Auto
CUST10413,38,Male,Urban,Medium,2,5666.98,2,1,Salaried,872000.0,Health
CUST10414,55,Female,Rural,Low,0,34852.17,1,0,Business Owner,308000.0,Health
CUST10415,38,Male,Urban,Low,3,26715.93,2,0,Salaried,461000.0,Life
CUST10416,55,Male,Urban,Low,2,7586.09,0,1,Self-Employed,429000.0,Auto
CUST10417,57,Male,Suburban,Low,0,31328.01,1,1,Self-Employed,581000.0,Life
CUST10418,32,Female,Urban,Low,3,34286.05,0,1,Self-Employed,292000.0,Health
CUST10419,35,Female,Urban,Low,0,21718.3,2,2,Business Owner,331000.0,Property
CUST10420,69,Male,Urban,Low,2,32938.81,1,2,Salaried,374000.0,Health
CUST10421,46,Male,Urban,Medium,0,33104.55,0,1,Self-Employed,761000.0,Health
CUST10422,65,Male,Urban,Low,2,13815.21,2,0,Salaried,373000.0,Auto
CUST10423,55,Male,Urban,Low,1,36740.9,0,0,Salaried,739000.0,Health
CUST10424,38,Female,Suburban,Low,2,7180.57,1,0,Retired,351000.0,Auto
CUST10425,34,Female,Suburban,High,4,28195.45,2,0,Salaried,618000.0,Health
CUST10426,58,Female,Urban,Low,4,16464.43,2,0,Retired,874000.0,Life
CUST10427,68,Female,Suburban,Medium,2,6465.52,2,2,Student,463000.0,Health
CUST10428,35,Female,Rural,Low,0,5657.48,0,0,Salaried,704000.0,Health
CUST10429,74,Female,Rural,Medium,1,41070.73,0,1,Salaried,431000.0,Property
CUST10430,72,Male,Urban,High,3,23603.04,3,0,Salaried,746000.0,Auto
CUST10431,54,Male,Urban,Medium,2,16904.24,0,0,Salaried,706000.0,Auto
CUST10432,55,Male,Suburban,Low,1,23134.03,1,0,Salaried,435000.0,Auto
CUST10433,29,Female,Suburban,Medium,2,25193.39,1,0,Salaried,660000.0,Life
CUST10434,28,Male,Suburban,Medium,1,18880.62,1,1,Student,389000.0,Life
CUST10435,65,Female,Urban,High,0,29844.84,1,0,Self-Employed,505000.0,Property
CUST10436,69,Male,Urban,High,2,26368.32,0,1,Student,764000.0,Auto
CUST10437,66,Female,Suburban,High,1,17846.26,0,1,Salaried,193000.0,Life
CUST10438,37,Male,Suburban,Low,4,20590.7,1,1,Salaried,533000.0,Health
CUST10439,26,Male,Urban,Low,1,8850.07,1,0,Self-Employed,667000.0,Property
CUST10440,18,Female,Urban,Low,1,35084.08,1,3,Self-Employed,518000.0,Auto
CUST10441,20,Male,Urban,Medium,2,18112.42,0,0,Student,441000.0,Auto
CUST10442,38,Female,Suburban,Low,3,31366.75,0,0,Salaried,526000.0,Life
CUST10443,40,Male,Urban,Medium,1,15875.55,2,1,Self-Employed,65000.0,Property
CUST10444,26,Male,Suburban,High,2,42892.97,0,0,Business Owner,448000.0,Health
CUST10445,71,Male,Rural,Medium,0,23617.25,0,0,Retired,331000.0,Life
CUST10446,36,Male,Urban,Medium,2,34747.64,0,0,Self-Employed,533000.0,Health
CUST10447,62,Male,Suburban,Low,7,20758.4,1,1,Student,529000.0,Life
CUST10448,72,Female,Suburban,High,5,6579.33,1,2,Business Owner,433000.0,Auto
CUST10449,63,Female,Rural,High,4,18236.76,0,1,Retired,659000.0,Auto
CUST10450,69,Female,Suburban,High,2,27865.91,0,1,Salaried,50000.0,Health
CUST10451,36,Male,Urban,High,2,16293.76,2,0,Self-Employed,281000.0,Property
CUST10452,40,Female,Suburban,Medium,3,29302.77,2,1,Self-Employed,389000.0,Auto
CUST10453,44,Female,Suburban,Medium,3,19184.28,1,0,Self-Employed,488000.0,Health
CUST10454,44,Male,Urban,Medium,1,19482.33,0,0,Salaried,819000.0,Auto
CUST10455,56,Male,Urban,High,4,16168.5,1,1,Business Owner,360000.0,Auto
CUST10456,53,Male,Urban,High,2,40182.08,0,2,Retired,532000.0,Auto
CUST10457,29,Female,Urban,Medium,3,16732.51,1,0,Retired,870000.0,Auto
CUST10458,72,Female,Urban,Low,4,41763.31,1,2,Business Owner,324000.0,Health
CUST10459,44,Male,Rural,Low,1,29108.04,1,1,Salaried,609000.0,Auto
CUST10460,63,Female,Urban,High,2,31714.57,1,0,Salaried,355000.0,Health
CUST10461,51,Female,Urban,Medium,3,37158.73,0,1,Business Owner,595000.0,Auto
CUST10462,50,Female,Rural,Medium,2,31416.15,1,0,Retired,463000.0,Life
CUST10463,45,Female,Suburban,High,4,15551.3,0,2,Salaried,462000.0,Auto
CUST10464,48,Male,Suburban,Medium,3,1000.0,1,1,Business Owner,469000.0,Auto
CUST10465,49,Male,Urban,High,2,45889.54,0,0,Self-Employed,451000.0,Property
CUST10466,67,Male,Urban,Medium,2,34317.75,0,1,Self-Employed,783000.0,Health
CUST10467,37,Female,Rural,Medium,4,21194.64,0,1,Salaried,235000.0,Health
CUST10468,57,Male,Rural,Medium,1,22485.38,2,0,Self-Employed,497000.0,Property
CUST10469,52,Male,Urban,Medium,3,19093.35,0,1,Self-Employed,592000.0,Health
CUST10470,48,Female,Suburban,Medium,0,31507.5,0,0,Self-Employed,481000.0,Property
CUST10471,48,Male,Urban,High,2,24415.42,0,2,Salaried,512000.0,Health
CUST10472,55,Female,Urban,High,3,21071.08,0,1,Self-Employed,459000.0,Health
CUST10473,39,Male,Suburban,Medium,1,14397.03,2,0,Salaried,594000.0,Auto
CUST10474,62,Female,Suburban,High,4,24151.07,2,0,Business Owner,197000.0,Health
CUST10475,58,Male,Urban,Low,1,20145.34,1,2,Salaried,620000.0,Health
CUST10476,26,Male,Suburban,Medium,7,25019.03,2,0,Business Owner,674000.0,Life
CUST10477,69,Male,Suburban,Medium,2,33295.8,2,1,Student,509000.0,Life
CUST10478,26,Female,Urban,Low,2,29837.6,2,0,Retired,823000.0,Health
CUST10479,32,Female,Urban,High,2,9453.34,1,1,Salaried,326000.0,Health
CUST10480,30,Male,Rural,High,3,10923.27,0,0,Self-Employed,469000.0,Auto
CUST10481,39,Female,Suburban,Low,1,29761.48,0,0,Retired,580000.0,Property
CUST10482,33,Female,Suburban,Medium,2,21361.47,1,1,Salaried,570000.0,Auto
CUST10483,49,Female,Suburban,Low,0,31226.97,0,1,Retired,226000.0,Health
CUST10484,19,Male,Urban,Medium,1,1000.0,0,2,Student,238000.0,Property
CUST10485,43,Male,Urban,Medium,4,21295.53,2,1,Self-Employed,237000.0,Auto
CUST10486,31,Male,Urban,Medium,3,7950.06,1,1,Salaried,434000.0,Auto
CUST10487,55,Female,Rural,Medium,2,12857.17,0,2,Self-Employed,384000.0,Auto
CUST10488,51,Male,Suburban,Medium,2,34172.22,1,2,Salaried,760000.0,Auto
CUST10489,25,Male,Suburban,Medium,1,20668.0,1,0,Salaried,454000.0,Life
CUST10490,53,Male,Suburban,Medium,5,39413.85,3,2,Retired,758000.0,Auto
CUST10491,38,Male,Urban,Medium,1,23753.91,1,1,Business Owner,547000.0,Auto
CUST10492,73,Male,Rural,Low,2,34981.98,0,1,Student,486000.0,Auto
CUST10493,63,Male,Suburban,High,2,19128.21,1,1,Student,713000.0,Health
CUST10494,60,Female,Urban,Medium,1,33922.89,1,1,Business Owner,155000.0,Life
CUST10495,73,Male,Urban,Low,2,7111.64,3,0,Student,452000.0,Auto
CUST10496,45,Male,Rural,Low,0,38837.89,0,1,Salaried,455000.0,Life
CUST10497,63,Male,Rural,Medium,2,26429.2,1,2,Salaried,762000.0,Property
CUST10498,61,Female,Suburban,Medium,2,13683.38,1,3,Self-Employed,264000.0,Property
CUST10499,65,Male,Urban,Low,1,25707.04,1,0,Salaried,691000.0,Health
CUST10500,23,Female,Suburban,High,1,21782.83,0,0,Self-Employed,546000.0,Health
CUST10501,37,Female,Urban,Medium,3,47027.29,1,3,Self-Employed,546000.0,Health
CUST10502,48,Female,Rural,Medium,1,16820.41,1,1,Salaried,256000.0,Health
CUST10503,50,Male,Rural,Low,1,25372.52,0,1,Salaried,359000.0,Health
CUST10504,61,Female,Urban,Low,3,26874.13,1,1,Retired,577000.0,Health
CUST10505,24,Male,Rural,Low,5,36951.45,0,3,Student,542000.0,Health
CUST10506,25,Male,Urban,High,4,36857.66,0,2,Business Owner,923000.0,Auto
CUST10507,26,Female,Urban,High,1,20647.84,1,1,Salaried,298000.0,Life
CUST10508,19,Female,Urban,Medium,2,13189.18,0,0,Salaried,582000.0,Property
CUST10509,34,Male,Rural,Low,1,16458.68,1,1,Salaried,341000.0,Auto
CUST10510,69,Male,Rural,Medium,1,23461.38,3,0,Salaried,446000.0,Health
CUST10511,62,Female,Suburban,Medium,5,28851.0,4,0,Salaried,286000.0,Property
CUST10512,54,Male,Suburban,Low,1,32426.82,1,0,Self-Employed,499000.0,Life
CUST10513,59,Male,Urban,Low,3,26936.6,0,2,Retired,757000.0,Property
CUST10514,61,Female,Suburban,Low,4,9762.68,1,0,Student,317000.0,Life
CUST10515,34,Male,Urban,High,1,16945.55,2,1,Salaried,50000.0,Auto
CUST10516,70,Male,Suburban,Medium,2,16175.44,0,0,Business Owner,459000.0,Health
CUST10517,55,Male,Urban,Low,3,6583.26,2,2,Salaried,718000.0,Auto
CUST10518,52,Male,Urban,Medium,4,23605.91,1,1,Salaried,250000.0,Health
CUST10519,64,Female,Rural,Low,2,11442.78,1,1,Salaried,356000.0,Health
CUST10520,56,Male,Rural,Low,2,31807.69,3,0,Retired,387000.0,Property
CUST10521,47,Female,Rural,Medium,2,33726.4,1,1,Salaried,514000.0,Health
CUST10522,23,Female,Rural,Medium,4,11390.48,0,2,Self-Employed,711000.0,Property
CUST10523,21,Male,Suburban,Medium,4,38357.72,1,0,Salaried,404000.0,Life
CUST10524,68,Male,Rural,Medium,2,23848.58,2,0,Salaried,619000.0,Property
CUST10525,54,Male,Urban,Medium,4,17906.79,1,0,Retired,554000.0,Auto
CUST10526,52,Male,Rural,Medium,0,20566.11,1,1,Self-Employed,296000.0,Auto
CUST10527,74,Female,Rural,Low,5,21118.97,0,1,Self-Employed,424000.0,Health
CUST10528,26,Male,Suburban,Low,2,40326.81,0,1,Salaried,263000.0,Auto
CUST10529,23,Female,Suburban,Low,4,29689.33,0,1,Salaried,370000.0,Life
CUST10530,30,Male,Urban,Low,3,19688.77,1,2,Salaried,846000.0,Health
CUST10531,39,Male,Rural,Low,1,41411.13,2,1,Retired,415000.0,Property
CUST10532,45,Female,Suburban,Low,1,23047.29,0,2,Self-Employed,817000.0,Health
CUST10533,47,Female,Suburban,Medium,0,36286.29,1,0,Student,844000.0,Auto
CUST10534,69,Female,Suburban,High,0,28723.05,1,1,Retired,368000.0,Property
CUST10535,53,Female,Rural,High,0,22386.06,2,2,Salaried,764000.0,Health
CUST10536,19,Female,Urban,Medium,2,22448.74,2,0,Student,497000.0,Health
CUST10537,53,Male,Urban,Medium,0,39280.13,1,1,Business Owner,627000.0,Auto
CUST10538,25,Female,Urban,Low,0,19243.38,1,1,Self-Employed,541000.0,Health
CUST10539,62,Female,Urban,Medium,2,42211.4,1,0,Salaried,311000.0,Health
CUST10540,59,Male,Urban,High,1,41800.76,0,1,Business Owner,836000.0,Auto
CUST10541,67,Male,Suburban,Low,2,28497.43,0,2,Business Owner,572000.0,Health
CUST10542,26,Female,Urban,Medium,3,28078.59,0,1,Salaried,356000.0,Property
CUST10543,18,Male,Suburban,Medium,3,29703.11,0,0,Student,544000.0,Health
CUST10544,30,Male,Urban,Low,5,3969.25,0,0,Student,584000.0,Property
CUST10545,67,Male,Rural,Low,0,25572.28,1,1,Business Owner,753000.0,Life
CUST10546,32,Male,Rural,High,5,36559.01,0,2,Retired,537000.0,Auto
CUST10547,49,Male,Urban,Low,4,15921.52,2,0,Salaried,546000.0,Property
CUST10548,51,Male,Urban,High,1,30909.64,2,0,Salaried,502000.0,Health
CUST10549,60,Female,Suburban,Medium,3,36416.34,0,0,Retired,433000.0,Health
CUST10550,48,Female,Urban,High,2,3571.99,0,1,Salaried,620000.0,Health
CUST10551,31,Male,Suburban,High,1,36979.49,1,1,Retired,67000.0,Property
CUST10552,71,Female,Urban,Low,2,35466.37,0,0,Self-Employed,215000.0,Life
CUST10553,64,Female,Urban,High,1,14355.22,2,2,Business Owner,625000.0,Auto
CUST10554,31,Male,Urban,Medium,2,29372.36,0,1,Business Owner,523000.0,Auto
CUST10555,65,Male,Suburban,High,1,33665.67,1,1,Business Owner,477000.0,Life
CUST10556,72,Male,Urban,High,1,10106.07,1,1,Salaried,462000.0,Auto
CUST10557,46,Male,Urban,Medium,3,35008.58,0,2,Self-Employed,279000.0,Health
CUST10558,64,Female,Rural,Medium,5,23196.42,3,2,Self-Employed,348000.0,Life
CUST10559,36,Male,Urban,Low,3,19684.32,0,0,Salaried,529000.0,Life
CUST10560,44,Female,Urban,Medium,1,30585.09,1,0,Business Owner,657000.0,Life
CUST10561,26,Male,Suburban,Medium,3,27028.8,1,0,Salaried,1047000.0,Property
CUST10562,54,Female,Rural,Medium,0,21792.06,0,0,Retired,597000.0,Health
CUST10563,54,Male,Urban,Low,1,20439.01,3,0,Salaried,524000.0,Life
CUST10564,60,Male,Urban,Low,1,23298.67,0,1,Self-Employed,599000.0,Auto
CUST10565,45,Male,Urban,High,1,10062.03,0,1,Self-Employed,736000.0,Property
CUST10566,69,Male,Urban,Medium,3,12001.62,1,1,Salaried,854000.0,Property
CUST10567,74,Female,Rural,Low,3,28123.09,0,0,Salaried,715000.0,Health
CUST10568,41,Male,Suburban,Medium,1,23624.45,3,0,Self-Employed,413000.0,Auto
CUST10569,45,Female,Urban,Medium,3,37413.08,0,2,Self-Employed,475000.0,Auto
CUST10570,53,Female,Urban,High,3,23824.74,0,0,Retired,750000.0,Health
CUST10571,69,Male,Urban,Medium,1,30964.66,1,2,Business Owner,355000.0,Auto
CUST10572,35,Male,Rural,Low,3,19611.12,1,0,Salaried,459000.0,Life
CUST10573,42,Female,Urban,High,5,19308.7,1,0,Salaried,514000.0,Life
CUST10574,52,Male,Rural,Medium,1,42648.02,1,1,Self-Employed,488000.0,Life
CUST10575,21,Female,Urban,Medium,2,13731.36,0,1,Student,546000.0,Life
CUST10576,31,Male,Urban,Low,1,36394.46,2,1,Retired,231000.0,Health
CUST10577,56,Male,Urban,Medium,3,26243.08,1,0,Student,691000.0,Health
CUST10578,43,Male,Urban,Medium,4,33571.89,1,1,Salaried,410000.0,Health
CUST10579,25,Female,Urban,Low,4,30729.19,0,0,Retired,269000.0,Health
CUST10580,41,Male,Urban,High,1,23452.3,1,1,Self-Employed,787000.0,Property
CUST10581,33,Female,Urban,Medium,0,20596.56,2,1,Self-Employed,50000.0,Auto
CUST10582,37,Male,Suburban,Medium,3,15690.08,0,1,Retired,238000.0,Auto
CUST10583,32,Female,Urban,Medium,1,27349.81,1,0,Retired,265000.0,Health
CUST10584,24,Male,Rural,High,4,6140.55,3,2,Retired,942000.0,Auto
CUST10585,34,Female,Urban,Medium,2,17360.34,1,0,Retired,561000.0,Auto
CUST10586,39,Male,Urban,Medium,1,20427.39,1,1,Salaried,455000.0,Auto
CUST10587,39,Female,Urban,Medium,1,1000.0,2,2,Salaried,485000.0,Life
CUST10588,71,Female,Suburban,Medium,4,14913.82,1,0,Salaried,83000.0,Auto
CUST10589,29,Female,Urban,Medium,0,18223.54,3,1,Salaried,729000.0,Auto
CUST10590,35,Female,Urban,Medium,6,11037.8,0,0,Salaried,539000.0,Auto
CUST10591,73,Female,Urban,Low,5,42327.57,1,1,Salaried,665000.0,Property
CUST10592,63,Female,Urban,Low,3,21904.81,0,3,Retired,404000.0,Health
CUST10593,64,Male,Urban,Medium,1,22409.84,1,0,Salaried,549000.0,Health
CUST10594,32,Male,Urban,Low,4,26817.12,1,2,Self-Employed,701000.0,Life
CUST10595,54,Male,Urban,Medium,2,20882.68,1,0,Salaried,71000.0,Auto
CUST10596,33,Female,Suburban,High,0,28637.13,0,1,Business Owner,808000.0,Auto
CUST10597,22,Male,Suburban,Medium,2,18366.23,0,0,Salaried,438000.0,Auto
CUST10598,19,Female,Urban,High,2,8724.41,2,1,Salaried,607000.0,Property
CUST10599,69,Female,Urban,High,2,31585.68,1,1,Business Owner,423000.0,Health
CUST10600,45,Male,Urban,Medium,0,13676.43,1,1,Self-Employed,473000.0,Life
CUST10601,74,Male,Suburban,Medium,1,22248.33,2,2,Self-Employed,385000.0,Health
CUST10602,58,Male,Suburban,Medium,1,20150.56,0,1,Retired,488000.0,Property
CUST10603,71,Female,Urban,Low,3,23250.69,1,1,Student,662000.0,Life
CUST10604,44,Male,Urban,Medium,1,11987.81,0,3,Self-Employed,513000.0,Health
CUST10605,48,Female,Rural,Medium,1,24499.38,2,0,Salaried,549000.0,Auto
CUST10606,58,Female,Urban,Low,4,28061.65,0,0,Self-Employed,545000.0,Health
CUST10607,53,Female,Urban,Medium,5,27298.41,0,0,Self-Employed,712000.0,Auto
CUST10608,64,Male,Urban,High,1,17062.88,0,0,Salaried,400000.0,Property
CUST10609,60,Male,Urban,Low,2,21057.21,1,3,Self-Employed,526000.0,Life
CUST10610,18,Male,Suburban,Low,1,37007.38,1,0,Business Owner,398000.0,Property
CUST10611,67,Male,Urban,Medium,4,16262.56,0,0,Salaried,376000.0,Auto
CUST10612,46,Female,Urban,Low,1,50583.17,0,2,Self-Employed,408000.0,Property
CUST10613,18,Female,Urban,Low,0,14578.73,1,1,Salaried,587000.0,Life
CUST10614,25,Female,Suburban,Medium,2,14695.51,0,0,Salaried,794000.0,Auto
CUST10615,74,Female,Rural,Medium,5,21731.68,0,0,Self-Employed,261000.0,Property
CUST10616,33,Male,Urban,Medium,2,30739.46,1,1,Business Owner,429000.0,Health
CUST10617,45,Male,Rural,Medium,3,33514.99,1,2,Salaried,387000.0,Auto
CUST10618,39,Female,Suburban,Low,0,30313.09,0,1,Salaried,261000.0,Property
CUST10619,35,Male,Suburban,Medium,3,24917.32,1,2,Self-Employed,542000.0,Auto
CUST10620,39,Female,Urban,Medium,2,27569.02,1,1,Retired,557000.0,Life
CUST10621,58,Female,Urban,Medium,1,31959.05,0,0,Self-Employed,489000.0,Health
